id,income_category,gender,total_revolving_bal,total_ct_chng_q4_q1,contacts_count_12_mon,total_trans_ct,total_amt_chng_q4_q1,months_inactive_12_mon,total_relationship_count,culture_objects_top_25,product_type,radiation_raion,detention_facility_km,num_room,__price_predict,__churn_prob,__priority
4595,4,0,1167,0.229,3,27,0.449,3,2,0,0,1,5.217060238,1.0,5.292642225691634,0.9541292250923312,-1.0
2730,4,0,1483,0.162,3,31,0.528,3,3,0,0,1,6.379966758,1.0,5.197651197248344,0.9531256235009258,-1.0
2861,4,0,0,0.623,3,40,0.593,3,2,0,0,0,13.56532936,2.0,7.617427926829024,0.9680052768688008,-1.0
2498,4,0,6,0.402,3,42,0.594,3,3,0,0,0,2.180161465,2.0,6.99952098000886,0.9651784658858984,-1.0
3498,4,0,0,0.158,3,16,0.532,3,3,0,0,0,5.087946863,1.0,5.48847902878765,0.9554731778894842,-1.0
3745,4,0,2364,0.543,3,38,0.764,3,2,0,1,0,27.25955427,1.0,4.347183948336164,0.943753869039816,-1.0
63,4,0,0,0.435,3,46,0.554,3,3,0,0,0,31.72564958,1.0,4.404038927521417,0.9441383035853004,-1.0
7151,4,0,1335,0.326,3,50,0.546,3,3,1,1,0,14.21560374,2.0,7.908099826637549,0.9686028063600036,-1.0
5907,4,0,0,0.424,3,46,0.588,3,3,0,0,0,14.45183082,2.0,7.455674052953795,0.96646166708825,-1.0
5604,4,0,1092,0.311,3,45,0.866,3,3,0,1,0,25.4396947,2.0,5.605739139628419,0.9553459331786534,-1.0
6902,4,0,1397,0.43,3,35,0.425,3,2,0,0,0,6.277199794,2.0,6.907726441021604,0.9634762553464647,-1.0
5663,5,0,1088,0.402,3,49,0.702,3,3,0,1,0,20.22927931,2.0,6.503075242417509,0.9610150812111464,-1.0
7396,4,0,1961,0.395,3,43,0.623,3,3,0,0,0,10.67586602,2.0,6.48801110487454,0.9607757837206624,-1.0
2459,4,0,958,0.462,3,41,0.535,3,2,0,1,0,37.91922201,2.0,3.674436626108041,0.9304375374218052,-1.0
3655,4,0,0,0.613,3,38,0.62,3,2,0,0,0,23.8224217,3.0,8.905801297779302,0.9711516702146784,-1.0
3274,4,0,695,0.605,3,36,0.628,3,2,0,1,0,16.77051179,1.0,5.959174883695884,0.956848439036448,-1.0
1144,4,0,1058,0.554,3,45,0.564,3,2,0,1,0,12.23917176,1.0,4.558894291264169,0.9435585511742428,-1.0
8130,1,1,19,0.413,3,18,0.316,3,3,0,1,0,29.02403103,2.0,4.294309294406952,0.939962537450574,-1.0
7709,3,1,0,0.315,3,30,0.396,3,3,0,0,1,14.68902197,3.0,10.746102477116038,0.9760048469194388,-1.0
5103,4,0,18,0.481,3,31,0.83,3,3,0,1,0,25.64839167,1.0,4.8340322980257024,0.9463188697751092,-1.0
9276,4,0,5,0.49,3,39,0.966,3,3,0,1,0,28.79964053,1.0,3.6973553567215607,0.929128298469413,-1.0
7408,4,0,1384,0.257,3,41,0.592,3,2,0,0,0,7.008558111,3.0,10.48246401781688,0.9749750971923784,-1.0
8509,4,0,1144,0.327,3,44,0.58,3,3,0,0,0,14.71800231,2.0,7.425916939720154,0.9645114428813552,-1.0
8069,4,0,1971,0.373,3,35,0.745,3,2,0,0,1,28.66461491,3.0,8.98644687579195,0.970642294823937,-1.0
2890,4,0,646,0.657,3,40,0.602,3,2,0,0,1,23.04754492,2.0,7.181156740617622,0.963155632857688,-1.0
9465,4,0,0,0.406,3,37,0.67,3,3,0,1,0,25.4396947,2.0,5.556404748043713,0.95181942272442,-1.0
1588,4,0,0,0.427,3,29,0.63,3,3,0,1,0,27.47604449,1.0,4.163189200840929,0.935511122216528,-1.0
7514,4,0,1458,0.245,3,40,0.792,3,3,0,1,0,37.32034715,3.0,5.558520064674543,0.9516681055229476,-1.0
6627,4,0,620,0.344,3,42,0.747,3,3,0,0,0,15.3342239,3.0,11.334235942895443,0.976273214964106,-1.0
7894,4,0,2471,0.396,3,48,0.507,3,3,0,1,0,28.11599063,2.0,4.982912298607539,0.9460197390758184,-1.0
6526,4,0,2,0.44,3,51,0.8,3,2,0,0,1,4.275870409,1.0,5.764229844625972,0.9533341771966842,-1.0
9118,4,0,1995,0.416,3,37,0.889,3,3,0,1,0,26.65254024,1.0,3.9100305607432593,0.9310235220753998,-1.0
7668,4,0,1713,0.406,3,44,0.752,3,3,0,0,0,20.99826731,1.0,5.287484398926641,0.9489781002672324,-1.0
8864,4,0,0,0.287,3,13,0.768,3,2,0,0,1,4.801771444,2.0,6.403537486831199,0.9574862455998177,-1.0
6452,4,0,507,0.372,3,36,0.435,3,3,0,0,0,14.06145577,3.0,11.732528063295089,0.9766867880961084,-1.0
9411,5,1,0,0.469,3,32,0.53,3,3,0,1,0,28.11599063,2.0,4.965689396362498,0.9449084184255104,-1.0
4712,4,0,1391,0.289,3,36,0.543,3,3,0,0,0,13.40795807,2.0,7.571048417622709,0.9638287655319484,-1.0
2476,4,0,1511,0.122,3,36,0.845,3,3,0,0,0,13.61300038,1.0,5.499910602732101,0.9500131740363832,-1.0
1762,3,1,0,0.246,3,61,0.583,3,3,0,1,0,30.31303863,2.0,5.527925039667207,0.9499430440017218,-1.0
2203,3,1,14,0.105,3,27,0.491,3,3,0,0,0,13.14018366,2.0,7.628328217780314,0.96370890122568,-1.0
3892,1,1,0,0.227,3,22,0.312,3,3,0,0,0,15.87650076,1.0,5.4877517927193855,0.9494933463313164,-1.0
4776,4,1,0,0.462,3,37,0.213,3,3,0,0,1,9.064351795,1.0,5.5451553101979085,0.9499293438866868,-1.0
9548,4,0,1534,0.346,3,46,0.465,3,3,0,0,0,9.460527537,3.0,9.87412471165102,0.9718677191712206,-1.0
1000,4,0,1383,0.394,3,49,0.403,3,3,0,1,0,27.17606699,3.0,7.764567698735941,0.9642069133802056,-1.0
7956,4,0,751,0.69,3,39,0.45,3,2,0,0,0,5.812632665,2.0,7.0812637811666095,0.9605697723035624,-1.0
3323,4,0,1582,0.362,3,54,0.573,3,3,0,1,0,25.4396947,3.0,8.297250459740185,0.966000588732919,-1.0
6719,1,1,0,0.398,3,41,0.538,3,3,0,0,0,13.65693215,2.0,7.5918473408232465,0.962743941478653,-1.0
7269,4,0,680,0.624,3,37,0.804,3,2,0,0,0,10.69218338,1.0,5.553526574768904,0.9488859933918602,-1.0
8542,4,0,1321,0.165,3,35,0.757,3,3,0,0,0,44.0197264,3.0,5.559922050507866,0.9486616122640552,-1.0
6723,3,1,24,0.488,3,56,0.551,3,2,0,0,0,22.75718583,2.0,6.520002249847368,0.9559348893066189,-1.0
6016,4,0,3,0.678,3,38,0.634,3,2,0,0,0,1.836393608,1.0,5.86957379904143,0.9510202237589658,-1.0
7317,4,0,441,0.278,3,32,0.782,3,3,0,0,1,25.55258285,3.0,8.553644152934957,0.9662305220269998,-1.0
6790,3,1,0,0.383,3,22,0.461,3,3,0,0,0,25.01602123,1.0,10.73988496796018,0.9729999079333304,-1.0
9503,4,0,1829,0.42,3,46,0.387,3,3,0,0,1,7.822664509,1.0,5.234860930472577,0.944416186603206,-1.0
3874,4,0,1159,0.586,3,39,0.739,3,2,0,0,0,13.59324415,1.0,5.5015952534228925,0.947094751585578,-1.0
5600,0,1,2164,0.568,3,35,0.647,3,2,0,1,0,53.76325575,1.0,2.0808267459997563,0.8601033052346717,-1.0
6446,4,0,0,0.595,3,55,0.712,3,2,0,1,0,41.59685305,2.0,4.441160764607232,0.9344160740826446,-1.0
8179,4,0,625,0.488,3,44,0.394,3,2,1,0,1,11.96087385,1.0,6.352861248669346,0.9541004959352772,-1.0
8938,4,0,1361,0.552,3,32,0.714,3,2,0,1,0,20.22927931,1.0,4.655499333092632,0.9373402356724232,-1.0
2062,4,0,2115,0.336,3,44,0.606,3,3,0,0,0,26.4636335,3.0,7.892299255680674,0.9625162059213802,-1.0
6583,4,0,868,0.208,3,31,0.62,3,3,0,1,0,26.03266123,2.0,5.529027640270955,0.9462328255011968,-1.0
5022,4,0,1189,0.327,3,43,0.946,3,3,0,0,0,7.523017212,2.0,7.163010125180653,0.9580782580228364,-1.0
7493,1,0,55,0.313,3,24,0.652,3,3,0,0,0,10.12380811,2.0,6.385899724593538,0.9527688875821176,-1.0
4985,4,0,12,0.451,3,61,0.899,3,2,0,1,0,28.11599063,1.0,4.012193193153323,0.9245982508844822,-1.0
5460,4,0,2517,0.556,3,38,0.186,3,2,0,1,0,25.4396947,1.0,4.791277565600451,0.936754278761612,-1.0
8198,4,0,1201,0.322,3,40,0.512,3,3,0,0,0,3.909925294,3.0,10.795956444294545,0.9718437677880088,-1.0
3715,4,0,17,0.383,3,29,0.704,3,3,0,0,1,5.553387527,1.0,5.458337823970904,0.9443046900834812,-1.0
6658,4,0,1427,0.568,3,40,0.564,3,2,0,1,0,29.54278035,2.0,4.484484699771172,0.9321233672264216,-1.0
3215,5,0,29,0.433,3,52,0.852,3,3,0,0,1,9.275791265,2.0,6.204314822225184,0.9509142886408496,-1.0
5020,4,0,1342,0.061,3,46,0.487,3,3,0,0,1,10.45474326,3.0,9.534964850913322,0.9679121888512316,-1.0
1537,3,1,18,0.451,3,40,0.588,3,2,1,0,1,3.939381726,1.0,7.536117488897755,0.9592855196403592,-1.0
5696,1,1,44,0.421,3,11,0.431,3,2,0,0,0,7.18110087,2.0,7.238778864704572,0.957592593187116,-1.0
7870,4,0,1534,0.38,3,33,0.504,3,3,0,1,0,27.24052968,3.0,7.688200348441653,0.960033328756564,-1.0
3951,3,1,52,0.724,3,34,0.544,3,2,0,0,1,26.29759624,1.0,6.7559167196710925,0.9543410958977198,-1.0
4971,3,1,35,0.528,4,35,0.741,3,2,0,0,0,30.52816793,2.0,5.399306826167211,0.9428116925559464,-1.0
8688,4,0,1877,0.26,3,45,0.801,3,3,0,0,1,10.77870999,2.0,6.408720378269453,0.9516137766831294,-1.0
2704,5,0,1356,0.364,3,60,0.547,3,2,0,0,1,14.38587608,2.0,7.455173911931655,0.9582706877232516,-1.0
6846,4,0,953,0.266,3,44,0.283,3,3,0,0,0,3.615967448,2.0,7.077753752471043,0.956010883343813,-1.0
2262,4,0,646,0.214,3,30,0.333,3,2,0,1,0,16.77051179,1.0,5.825791258441734,0.94653336803096,-1.0
8625,3,1,0,0.469,3,37,0.826,3,3,0,0,1,6.952537397,1.0,5.314639313150618,0.9413011660622492,-1.0
7079,4,0,682,0.403,3,29,0.65,3,2,0,0,0,10.15435527,1.0,5.760417588817254,0.9457551761492244,-1.0
1603,4,0,951,0.52,3,36,0.761,3,2,0,1,0,11.99166755,1.0,4.678196112859712,0.9329621302928496,-1.0
245,5,0,11,0.571,3,57,0.754,3,2,0,0,1,5.0120824,1.0,5.452283012064958,0.942298092283028,-1.0
3267,4,0,0,0.573,3,43,0.747,3,2,1,1,0,14.16721426,1.0,6.396086182215884,0.9507769790950578,-1.0
3674,4,0,0,0.627,3,38,0.574,3,2,0,1,0,27.28165928,2.0,5.452259189472245,0.9422033893887296,-1.0
1925,3,1,10,0.52,3,52,0.801,3,2,0,0,0,15.17011061,3.0,10.529691433120012,0.9700472809891616,-1.0
3889,4,0,1389,0.383,3,53,0.614,3,3,1,0,1,13.37484851,2.0,8.208117352208127,0.9611540106616442,-1.0
2021,4,0,6,0.358,3,59,0.579,3,3,0,0,1,12.99265141,2.0,7.692245163423698,0.9583879909018944,-1.0
8108,4,0,697,0.239,3,40,0.572,3,3,0,0,0,3.806312559,3.0,10.71903137186149,0.9701275588602882,-1.0
8309,4,0,34,0.608,3,13,0.435,3,2,0,0,0,20.2735564,3.0,8.158060514847179,0.960583676593086,-1.0
3551,4,0,1005,0.696,3,51,0.664,3,2,0,1,0,27.28165928,1.0,3.965405159224075,0.9185512261336494,-1.0
6948,3,1,0,0.433,3,37,0.436,3,3,0,0,0,11.27061265,1.0,5.890323990411162,0.9446605541587902,-1.0
3158,4,0,1426,0.357,3,38,0.865,3,3,0,0,1,6.525246277,2.0,6.845325539965485,0.9523672965925916,-1.0
4657,1,0,19,0.426,3,48,0.341,3,3,0,1,0,25.64839167,1.0,4.83252086001698,0.932484518742876,-1.0
1363,4,0,548,0.291,3,58,0.333,3,2,0,0,0,12.94396824,3.0,9.76004460765379,0.966337929780002,-1.0
2290,4,0,715,0.584,3,34,0.76,3,2,0,0,0,29.02877667,2.0,4.698403047244765,0.930063171634651,-1.0
1576,4,0,1004,0.373,6,58,0.501,3,3,0,0,1,10.414323,2.0,6.298164961706449,0.9473580654673222,-1.0
852,3,1,889,0.637,3,46,0.428,3,2,0,0,0,11.18438031,2.0,6.513068029984513,0.9489664959024374,-1.0
746,4,0,710,0.573,3,29,0.155,3,2,0,0,1,27.1499359,2.0,6.8075132079060925,0.9511706343013884,-1.0
7117,4,0,1484,0.435,3,50,0.414,3,3,0,0,0,25.69352705,2.0,5.9735643657786,0.9439991965021808,-1.0
412,3,1,5,0.489,3,24,0.532,3,3,0,1,0,12.23917176,1.0,4.638295066559992,0.9277257675694134,-1.0
1317,4,0,469,0.408,3,36,0.738,3,3,0,0,0,29.97314471,3.0,7.630450474543796,0.955990274776556,-1.0
5036,4,0,1115,0.385,3,48,0.589,3,3,0,0,0,20.49980813,3.0,9.5877174061022,0.9644654129408124,-1.0
9679,4,0,990,0.439,3,32,0.601,3,2,0,1,0,25.4396947,1.0,4.721605165737664,0.9276523545548918,-1.0
8700,4,0,0,0.493,3,39,0.568,3,3,0,1,0,25.65107211,1.0,5.094375749652879,0.9328720316560272,-1.0
9468,4,0,0,0.553,3,43,0.476,3,2,1,1,0,14.16721426,2.0,7.257811175460327,0.9527280881651086,-1.0
1528,4,0,14,0.466,3,46,0.821,3,3,0,0,0,8.439571915,2.0,6.337779615550768,0.9453293293354278,-1.0
1787,4,0,726,0.515,3,46,0.598,3,2,0,1,0,28.11599063,2.0,4.989563000490283,0.9301452363582372,-1.0
7434,4,0,1517,0.332,3,39,0.674,3,3,0,1,0,30.31303863,3.0,7.715341219835724,0.954783966940406,-1.0
3598,4,0,0,0.464,3,39,0.78,3,3,0,1,1,6.758618419,2.0,7.481129991927583,0.9532546608671996,-1.0
2190,4,0,17,0.175,3,62,0.479,3,3,0,0,0,30.24071097,3.0,7.352639426325575,0.9524073535282236,-1.0
4703,4,0,1593,0.428,3,50,0.699,3,2,0,0,1,6.157153132,2.0,6.688288651220351,0.9472316626859574,-1.0
141,4,0,1218,0.0,3,54,0.601,3,3,0,0,0,12.61778343,3.0,9.76208311170488,0.96378147225944,-1.0
9874,4,0,1206,0.425,3,38,0.545,3,3,0,1,0,28.25362103,1.0,4.415305735756407,0.9198423389804464,-1.0
8456,4,0,0,0.459,3,44,0.556,3,3,1,1,0,14.16721426,2.0,7.273876891383942,0.9513090357249844,-1.0
3005,1,1,34,0.404,3,21,0.549,3,3,1,1,1,3.939381726,2.0,5.591511532807103,0.9365279162107129,-1.0
1431,1,0,1435,0.143,3,63,0.691,3,3,0,0,1,8.97297784,1.0,5.249297260346042,0.932326539740295,-1.0
6473,4,0,2043,0.148,3,27,0.428,3,2,0,0,1,5.414585823,2.0,6.271805088704073,0.9431571541721931,-1.0
6471,4,0,1189,0.433,3,47,0.413,3,3,0,0,1,8.29758908,2.0,6.267455233361678,0.9430655174834446,-1.0
213,4,0,0,0.309,3,62,0.671,3,2,0,0,0,5.900067797,3.0,10.86585896314772,0.9671140848855414,-1.0
4887,4,0,2409,0.285,3,31,0.489,3,3,0,1,0,29.02403103,3.0,7.466276318374753,0.9521174284259488,-1.0
1011,4,0,0,0.647,3,43,0.631,3,2,0,0,0,6.101566878,2.0,7.283172381053545,0.9508489504576728,-1.0
200,3,1,17,0.424,3,25,0.567,3,3,0,0,0,3.644469684,1.0,5.934715847673542,0.9393729083268592,-1.0
2383,4,0,1347,0.347,3,62,0.562,3,3,0,0,1,4.119061926,2.0,6.520906765192675,0.9446782288419188,-1.0
9195,3,1,618,0.447,3,36,0.424,3,3,0,1,0,37.91922201,1.0,2.26528675632241,0.8407007182832005,-1.0
4877,4,0,1685,0.351,3,58,0.586,3,3,0,0,1,5.229551865,2.0,6.532263661994759,0.9445416743460222,-1.0
9421,4,0,498,0.55,3,37,0.853,3,2,0,1,0,2.833567191,1.0,7.884931926152751,0.953731040834284,-1.0
5975,3,1,564,0.398,3,26,0.684,3,2,0,0,0,10.53571203,2.0,6.312769424841618,0.9420869133609,-1.0
8749,4,0,0,0.362,3,67,0.474,3,3,0,1,0,26.78622927,2.0,6.55181528758283,0.9440875291115082,-1.0
8592,4,0,673,0.556,3,48,0.488,3,2,0,0,1,13.1762519,3.0,11.880443346769216,0.9690837165445064,-1.0
6724,4,1,0,0.259,3,54,0.526,3,3,0,0,1,3.184400032,3.0,10.642238386926126,0.9652701654577152,-1.0
4870,4,0,0,0.681,3,24,0.578,3,2,0,0,1,6.017108807,2.0,6.67147271630221,0.9439683428599251,-1.0
2014,4,0,37,0.403,3,26,0.691,3,3,0,1,0,21.02663077,2.0,6.673088959296601,0.943903840054631,-1.0
6092,4,0,2429,0.395,3,51,0.61,3,3,0,0,0,4.258823316,2.0,7.08616326211129,0.9468015134862936,-1.0
8218,4,0,2470,0.26,3,33,0.321,3,3,0,1,0,25.0848127,2.0,5.97313154901365,0.9367259074747574,-1.0
9927,5,0,877,0.312,3,34,0.391,3,2,0,0,1,1.712492409,2.0,6.742149621944176,0.943939256106098,-1.0
722,4,0,0,0.723,3,46,0.814,3,2,0,1,1,8.051056692,1.0,5.107299100648632,0.9255907454266816,-1.0
7949,4,0,956,0.501,3,36,0.585,3,2,0,1,0,20.22927931,2.0,6.489156299852601,0.9411099792535856,-1.0
514,4,0,1335,0.279,3,36,0.456,3,3,0,0,1,6.36671438,3.0,10.251994455931293,0.9625914408799724,-1.0
3746,3,1,0,0.465,3,46,0.511,3,3,0,0,0,3.050536848,2.0,7.0487321147820365,0.945339376342774,-1.0
15,4,0,0,0.297,3,28,0.726,3,3,0,0,0,10.98107931,2.0,6.329425612057437,0.9388190209908792,-1.0
9219,4,0,0,0.57,3,64,0.552,3,1,0,1,0,25.65107211,2.0,5.011360643426396,0.9223783041138158,-1.0
6666,4,1,4,0.421,3,22,0.761,3,3,0,1,1,9.365342646,1.0,5.433440230437263,0.9276072227959884,-1.0
7199,1,1,420,0.336,3,47,0.522,3,2,0,0,0,8.211855773,2.0,6.328501273768801,0.9378280400949016,-1.0
5862,5,0,958,0.697,3,51,0.577,3,1,0,1,0,38.03196533,1.0,2.3098301716234606,0.8280811849501728,-1.0
9138,4,0,0,0.051,3,20,0.715,3,3,0,1,0,5.07912158,1.0,7.020086003144893,0.9430302776216024,-1.0
4561,4,0,0,0.477,3,55,0.725,3,3,0,1,0,25.0848127,2.0,6.062805102266838,0.9340254378554128,-1.0
3062,5,0,0,0.714,3,37,0.453,3,2,0,1,0,15.76202358,1.0,5.933593374341245,0.9321484015046164,-1.0
5746,4,0,6,0.657,3,16,0.794,3,2,0,0,0,10.00396735,2.0,6.36410784569357,0.9366144585799212,-1.0
2623,4,0,1746,0.387,3,63,0.654,3,2,1,0,1,8.227673645,1.0,8.978912319758138,0.9549484953187184,-1.0
8063,4,0,697,0.308,3,27,0.522,3,3,0,1,0,12.23917176,1.0,4.663556553307132,0.9118476412103526,-1.0
1331,4,0,1099,0.426,3,56,0.582,3,3,0,1,0,37.11540217,2.0,4.323064632919341,0.904857656070793,-1.0
2981,3,1,869,0.359,3,59,0.57,3,3,0,1,0,37.91922201,1.0,2.279504550277636,0.8180028341811227,-1.0
2277,3,1,908,0.0,3,36,0.618,3,3,0,1,0,37.91922201,1.0,2.2548662780358133,0.8153833283323724,-1.0
3361,4,0,924,0.344,3,29,0.613,3,3,0,1,0,20.22927931,1.0,4.654843140753074,0.910424656046642,-1.0
3694,4,0,910,0.353,3,49,0.616,3,2,0,0,1,0.766518303,2.0,6.660647490576325,0.9371998059174136,-1.0
8426,4,0,0,0.543,3,17,0.556,3,2,0,0,0,2.804272935,2.0,7.870254112213747,0.9468217736658776,-1.0
1181,4,0,0,0.567,3,66,0.843,3,2,0,1,0,27.17606699,1.0,4.210030055976953,0.8996683058598671,-1.0
91,4,0,2052,0.334,3,35,0.438,3,3,0,1,1,7.496612275,3.0,12.739022203563948,0.9667258820469148,-1.0
8353,5,0,1608,0.576,3,44,0.595,3,2,0,0,0,19.88036523,3.0,10.443280197928871,0.9593564534655894,-1.0
2849,1,1,2,0.414,3,20,0.571,3,3,0,1,1,6.758618419,1.0,5.806220123957643,0.9267657263074014,-1.0
5218,3,1,10,0.414,3,25,0.799,3,3,0,0,0,3.493959643,1.0,6.144404281788571,0.9306297980830496,-1.0
4841,4,0,1010,0.587,3,54,0.587,3,2,0,1,0,37.11540217,2.0,4.126905872482961,0.8956029718833851,-1.0
9356,5,1,0,0.585,3,53,0.342,3,2,0,0,1,7.385585592,3.0,10.176654049132694,0.9574495633868914,-1.0
680,4,0,14,0.478,3,22,0.728,3,3,0,1,0,37.98584658,2.0,3.577841373291723,0.878659783788113,-1.0
8936,4,0,754,0.634,3,45,0.72,3,2,0,0,1,13.95116505,2.0,7.553394025522036,0.9425062601430536,-1.0
5210,4,0,651,0.276,3,25,0.568,3,3,0,0,1,8.97297784,1.0,5.507608480475345,0.9203895213505774,-1.0
4495,5,1,0,0.562,3,63,0.696,3,2,0,0,1,7.29655192,1.0,5.441111044290751,0.9191195188269744,-1.0
8945,4,0,950,0.331,3,22,0.584,3,2,0,0,1,6.107485866,2.0,6.624874870094013,0.933517039289684,-1.0
8403,4,0,1157,0.291,3,27,0.402,3,3,0,1,0,26.03266123,1.0,4.696479465808644,0.9060342564605464,-1.0
321,3,0,33,0.598,3,48,0.738,3,2,1,1,1,3.939381726,1.0,5.5638184911295525,0.9203537004925716,-1.0
2278,4,0,921,0.48,3,38,0.619,3,2,0,1,1,5.286326053,1.0,5.362785238984272,0.917068826473279,-1.0
264,3,1,19,0.213,3,24,0.673,3,3,0,1,0,27.17606699,3.0,7.211538016467622,0.9382413359318192,-1.0
3470,3,1,0,0.686,3,47,0.725,3,2,0,1,0,28.23085351,1.0,4.354479144567622,0.8976605986261622,-1.0
1750,4,0,2437,0.643,3,30,0.59,3,2,0,1,0,26.3470663,1.0,4.308537038496508,0.8963419434583945,-1.0
9277,1,1,581,0.106,3,35,0.485,3,3,0,0,0,20.93916988,1.0,5.27497733533973,0.9149472122883826,-1.0
4077,1,1,15,0.4,3,50,0.446,3,3,0,1,0,12.23917176,3.0,8.621917861270246,0.9479391369854142,-1.0
5505,4,0,1009,0.547,3,54,0.689,3,2,0,1,0,28.78997137,2.0,4.490638390521318,0.8993400699303732,-1.0
305,4,0,0,0.235,3,59,0.601,3,3,0,0,0,11.09328721,3.0,9.284077448106023,0.9511016493323956,-1.0
5408,4,0,2517,0.59,3,31,0.646,3,2,0,0,0,4.351911742,2.0,6.995129576175623,0.9346137669957224,-1.0
8387,1,1,957,0.354,3,39,0.413,3,3,0,1,0,53.76325575,2.0,3.30416729018934,0.8610664136256778,-1.0
3240,3,1,0,0.467,3,63,0.517,3,3,0,1,0,30.31303863,1.0,4.1474527225206455,0.8891869557542752,-1.0
2019,3,1,0,0.38,3,17,0.883,3,3,0,0,1,8.047500646,3.0,9.158924114246243,0.949686075967724,-1.0
9602,4,0,550,0.213,3,50,0.395,3,3,0,0,0,1.533537183,2.0,7.043834423440258,0.934569351388336,-1.0
6231,4,0,1034,0.428,3,42,0.391,3,3,0,1,0,28.47169086,2.0,5.039498385001897,0.9085090493786788,-1.0
4251,4,0,0,0.406,3,28,0.815,3,3,0,1,0,28.11599063,2.0,4.997003851743053,0.9075891401250136,-1.0
1516,4,0,2406,0.345,3,32,0.469,3,3,0,0,0,7.017245185,3.0,10.088890265385825,0.9539680073800212,-1.0
9063,4,0,0,0.424,3,40,0.449,3,3,0,1,0,4.594718992,3.0,12.750019258661542,0.9634283594140824,-1.0
9564,4,0,735,0.532,3,30,0.648,3,2,0,0,0,8.949247973,2.0,6.323639701990803,0.9262514626157564,-1.0
7158,5,0,1030,0.629,3,51,0.639,3,2,0,0,0,12.19894591,2.0,5.687031356561618,0.9177687107889292,-1.0
4587,1,1,764,0.372,3,41,0.537,3,3,0,1,0,28.11599063,1.0,4.390467393115155,0.8933992608194978,-1.0
3115,4,0,1931,0.432,3,51,0.767,3,3,0,0,0,8.411914466,1.0,5.502701007431781,0.9146879120275956,-1.0
4458,4,0,1192,0.33,3,47,0.517,3,3,0,0,0,2.41468982,1.0,5.628882240631092,0.916013227149247,-1.0
6066,3,1,19,0.588,3,57,0.767,3,2,0,1,0,41.59685305,2.0,4.406341061387945,0.8926570951319239,-1.0
4042,4,0,25,0.495,3,34,0.805,3,3,0,0,0,8.06307242,2.0,6.305926044848454,0.9245880210659772,-1.0
6449,1,1,2,0.392,3,39,0.685,3,3,0,0,0,5.229963272,2.0,7.270426860938723,0.9344606514670382,-1.0
1172,4,0,0,0.507,3,33,0.651,3,1,0,0,0,24.48836382,4.0,13.46825260971878,0.9645730730637028,-1.0
14,4,0,1762,0.426,3,45,0.699,3,3,1,1,1,3.939381726,1.0,4.726115174864447,0.898981886505044,-1.0
8127,5,0,24,0.709,3,51,0.645,3,2,0,0,0,29.49487785,1.0,4.239304833598781,0.8866588927112544,-1.0
3247,5,0,1804,0.6,3,30,0.582,3,2,0,0,1,12.93706037,2.0,8.128437226277748,0.9407614676542562,-1.0
9349,4,0,40,0.504,3,38,0.484,3,3,0,1,0,37.11540217,2.0,4.166370517091187,0.8842323773171912,-1.0
5927,4,0,612,0.334,3,22,0.659,3,3,0,1,0,12.23917176,2.0,5.540596202318693,0.9119160911616292,-1.0
9093,5,0,10,0.557,3,61,0.514,3,2,0,0,1,18.73268395,1.0,5.477107644305237,0.910664987017547,-1.0
1032,4,0,8,0.529,3,62,0.557,3,2,0,0,1,8.888271624,2.0,6.211595430470858,0.9208602639136372,-1.0
5410,1,1,616,0.38,3,39,0.737,3,3,0,0,0,42.26416619,2.0,4.409230648008415,0.8881848362008608,-1.0
3417,4,0,2517,0.557,3,35,0.692,3,2,0,0,1,14.65327246,1.0,5.372289058331046,0.908148803167837,-1.0
1662,4,0,883,0.525,3,50,0.551,3,2,0,0,1,1.777006896,2.0,6.723712859683617,0.9259243107660556,-1.0
2091,3,1,0,0.438,3,41,0.563,3,3,0,0,1,9.801610918,2.0,6.190241559150105,0.9190373968324131,-1.0
2543,4,0,807,0.378,3,18,0.562,3,2,0,1,0,27.25955427,3.0,7.33681374937851,0.9314669873248308,-1.0
1924,5,0,0,0.595,3,33,0.704,3,2,0,0,0,3.014528396,3.0,10.574114067745567,0.9524482208413656,-1.0
2902,5,0,0,0.442,3,17,0.709,3,2,0,0,0,7.388148987,2.0,8.155609397038075,0.9382155055235982,-1.0
2046,4,0,1614,0.344,3,36,0.661,3,3,0,0,0,15.2191587,3.0,12.020092255454642,0.9580088287266706,-1.0
1486,1,1,12,0.0,3,41,0.531,3,3,0,1,1,6.758618419,3.0,12.549652436475773,0.959616942321614,-1.0
9321,5,1,0,0.294,3,43,0.674,3,3,0,0,1,13.47701734,3.0,13.142809003597456,0.9611933242725976,-1.0
1889,4,0,699,0.372,3,20,0.409,3,3,0,1,0,27.28165928,1.0,5.025484846673665,0.8983604596338263,-1.0
1367,3,1,0,0.766,3,35,0.604,3,2,0,0,1,3.84488989,2.0,6.781841420251916,0.9243636964305384,-1.0
2332,5,1,3,0.541,3,73,0.889,3,2,0,1,0,38.03196533,1.0,2.3819697779552933,0.7826096552648519,-1.0
9062,4,0,0,0.427,3,36,0.529,3,3,0,0,0,2.689395581,3.0,10.455165932455548,0.9501721232446504,-1.0
5014,4,0,2380,0.451,3,34,0.562,3,3,0,1,0,37.11540217,1.0,3.615599136355093,0.8557404172159748,-1.0
